invoice_id,vendor_id,vendor_name,employee_id,employee_name,dept_id,dept_name,trx_date,amount,currency,payment_method,description
INV-000974,6,"Gardner, Robinson and Lawrence",24,Robert Potter,4,Marketing,2024-11-05,8956.91,USD,Wire,Expect sell pressure building make it.
INV-000975,40,"Romero, Gonzalez and Brooks",48,Paul Jones,7,Operations,2024-06-27,8177.45,USD,Credit Card,Tough page grow benefit happen.
INV-000976,1,"Rodriguez, Figueroa and Sanchez",62,Brent Jordan,1,HR,2024-03-17,800.0,USD,Check,Majority those live none institution.
INV-000977,47,Anderson Group,64,Richard Henson,4,Operations,2024-02-16,3900.0,USD,Check,Specific pass its international American game.
INV-000978,39,Harrell LLC,50,Christine Wright,5,Finance,2024-06-19,7937.08,USD,Check,Put positive require us money positive base.
INV-000979,35,"Dyer, Potter and Mack",74,Stephanie Manning,6,Legal,2024-04-27,5366.76,USD,ACH,Join trade local chance campaign total success.
INV-000980,45,"Arroyo, Miller and Tucker",18,Jessica Callahan,1,Sales,2024-01-06,881.63,USD,Wire,Into notice necessary true message member including.
INV-000981,50,"Harris, Collins and Carney",54,Mike Allen,2,Legal,2024-05-30,8191.91,USD,ACH,Produce nothing effect effort bank me box.
INV-000982,4,Davis and Sons,4,Angel Perry,4,Sales,2024-03-01,7472.48,USD,Credit Card,Conference consider hotel bar theory fear onto.
INV-000983,45,"Arroyo, Miller and Tucker",10,Danny Morgan,5,Legal,2024-01-13,1900.0,USD,Check,Serious last space game truth special decision.
INV-000984,10,Abbott-Munoz,39,Richard Rodriguez,4,Operations,2024-08-28,7656.52,USD,Wire,Section page the blood.
INV-000985,29,"Ross, Robinson and Bright",5,Jason Powell,7,Marketing,2024-01-07,7816.16,USD,ACH,Adult house actually pretty least if price.
INV-000986,1,"Rodriguez, Figueroa and Sanchez",34,Michelle Harmon,5,Sales,2024-08-04,3969.94,USD,ACH,Rise field spend pattern real white push source.
INV-000987,28,"Hoffman, Baker and Richards",17,Joyce Solis,2,Finance,2024-05-19,9315.19,USD,Credit Card,By add born administration.
INV-000988,15,Williams and Sons,84,Mary Marshall,4,Legal,2024-10-13,3500.0,USD,Check,Teacher decide possible power job.
INV-000989,11,Blair PLC,10,Aaron Wise,5,Legal,2024-07-09,556.17,USD,Wire,Teach Mrs beat show challenge instead bring total.
INV-000990,2,Doyle Ltd,40,Amy Silva,5,Marketing,2024-03-24,3000.0,USD,Credit Card,White likely teacher one cut notice.
INV-000991,16,Galloway-Wyatt,6,Timothy Duncan,3,Engineering,2024-10-18,2698.99,USD,Wire,Anything account piece require woman support.
INV-000992,1,"Rodriguez, Figueroa and Sanchez",51,Patricia Rodriguez,3,Marketing,2024-05-24,9805.61,USD,Credit Card,Other never fact maintain main opportunity particularly question.
INV-000993,22,"Watts, Robinson and Nguyen",76,Jessica Smith,4,HR,2024-09-14,4078.79,USD,Credit Card,Discussion art affect office network environmental possible.
INV-000994,19,"Adams, Zuniga and Wong",92,Lisa Barnes,2,Legal,2024-12-15,1620.62,USD,ACH,Bring performance position large job claim risk.
INV-000995,50,"Harris, Collins and Carney",99,Christina Walters,4,Legal,2024-09-13,7188.36,USD,ACH,Gas discussion detail training fund own successful.
INV-000996,22,"Watts, Robinson and Nguyen",100,Courtney Gonzalez,4,Marketing,2024-11-15,2915.51,USD,ACH,Capital fall represent where strategy pull same.
INV-000997,40,"Romero, Gonzalez and Brooks",2,James Brown,7,Legal,2024-03-19,6072.7,USD,Wire,Son suddenly perform executive see project can.
INV-000998,36,Rodriguez-Graham,38,Jordan Henderson,1,Sales,2024-02-14,8676.66,USD,Wire,Choose man soldier wall management.
INV-000999,23,Perez Inc,33,Stephanie Salazar,4,Operations,2024-04-01,901.4,USD,ACH,Decide another adult thing ground.
INV-001000,8,"Henderson, Ramirez and Lewis",88,Tracy House,4,Sales,2024-01-20,9717.09,USD,Wire,Company teacher me southern.
INV-001001,24,Morales-Jones,88,Michael Lewis,5,Operations,2024-07-30,844.07,USD,Credit Card,Issue pay building difference election future.
INV-001002,48,"Martin, Rose and Obrien",21,April Frost,4,Legal,2024-12-24,4300.0,USD,Credit Card,Show show news to table them.
INV-001003,15,Williams and Sons,69,Sharon Cochran,1,Engineering,2024-08-24,3888.35,USD,ACH,Prove relationship unit just lead success book black.
INV-001004,47,Anderson Group,41,Christina Walters,5,Finance,2024-07-22,1092.4,USD,ACH,Participant teach big none medical cold brother day.
INV-001005,45,"Arroyo, Miller and Tucker",82,Megan Young,3,HR,2024-02-28,900.0,USD,Credit Card,Church factor kid media run between.
INV-001006,39,Harrell LLC,61,Megan Young,1,Marketing,2024-02-01,7744.31,USD,Credit Card,Free case summer keep indeed shoulder.
INV-001007,49,Hickman Ltd,36,Cameron Parker,1,Sales,2024-05-18,6839.88,USD,Check,Strong list expert commercial entire.
INV-001008,27,Baker and Sons,55,Christina Walters,7,Sales,2024-12-08,5252.53,USD,ACH,Guess professor charge send instead direction.
INV-001009,13,Arnold Ltd,90,Marc Moore,3,Operations,2024-08-02,3499.27,USD,Check,Including important learn system some gun.
INV-001010,1,"Rodriguez, Figueroa and Sanchez",19,Brian Rodriguez,6,Legal,2024-11-01,5613.48,USD,Wire,Kind show response.
INV-001011,1,"Rodriguez, Figueroa and Sanchez",87,Rebecca Valencia,3,HR,2024-08-22,1513.56,USD,Credit Card,Want be fire word clearly article service.
INV-001012,29,"Ross, Robinson and Bright",5,Megan Young,6,Marketing,2024-03-05,9433.8,USD,Check,Total around place require.
INV-001013,45,"Arroyo, Miller and Tucker",25,Robert Potter,5,Engineering,2024-03-26,5465.4,USD,Wire,Win information though red them return finish.
INV-001014,24,Morales-Jones,84,Evelyn Galvan,4,Finance,2024-06-06,171.75,USD,Wire,Account evidence month turn record land.
INV-001015,23,Perez Inc,23,Evelyn Galvan,4,Sales,2024-08-06,8283.58,USD,ACH,Thought person peace kind generation.
INV-001016,36,Rodriguez-Graham,88,Marc Moore,6,Sales,2024-10-04,5952.97,USD,Credit Card,Simple thing base Mr hope rest.
INV-001017,6,"Gardner, Robinson and Lawrence",64,Joyce Solis,7,HR,2024-01-06,8061.34,USD,Credit Card,Minute must degree memory.
INV-001018,41,Ryan PLC,28,Steve Sanchez,7,Finance,2024-10-24,4446.59,USD,Check,Miss serious civil agreement someone.
INV-001019,8,"Henderson, Ramirez and Lewis",60,Rebecca Valencia,7,Operations,2024-08-28,1963.65,USD,Check,Else strategy fight institution measure rule success employee.
INV-001020,1,"Rodriguez, Figueroa and Sanchez",40,Christine Wright,6,Marketing,2024-04-24,9396.77,USD,Credit Card,Great answer prepare by fear say law.
INV-001021,27,Baker and Sons,95,Michelle Evans,3,Sales,2024-01-14,336.42,USD,ACH,South writer not thus physical.
INV-001022,37,Smith-Bowen,51,Timothy Duncan,7,HR,2024-05-03,9928.36,USD,Check,Suddenly doctor federal project spring of cause.
INV-001023,9,Garcia-James,67,Jordan Henderson,4,Marketing,2024-07-18,9394.52,USD,Credit Card,Mind easy foreign old state guess.
INV-001024,46,Spence PLC,98,Elizabeth Kelley,3,Legal,2024-09-15,8013.71,USD,ACH,Chair international include begin.
INV-001025,21,Gray-Mayo,4,Megan Orr,6,HR,2024-01-06,2045.59,USD,Credit Card,Thousand live land hard moment open.
INV-001026,37,Smith-Bowen,24,Kelly Donovan,6,Marketing,2024-03-07,3830.22,USD,Wire,Single the once PM you ready way.
INV-001027,13,Arnold Ltd,34,Rebecca Jackson,1,Sales,2024-05-05,5358.82,USD,Credit Card,Statement certain camera represent can relate.
INV-001028,10,Abbott-Munoz,77,Amber Kidd,1,Marketing,2024-11-22,6278.11,USD,Wire,Brother defense list second want hard weight.
INV-001029,17,James Group,13,Julia Torres,7,Engineering,2024-01-21,8947.1,USD,Check,System book hard face mission brother figure hear.
INV-001030,5,"Guzman, Hoffman and Baldwin",58,Jordan Henderson,2,Sales,2024-01-27,4870.31,USD,Credit Card,Magazine social central operation any.
INV-001031,12,Dudley Group,62,Cameron Fisher,5,HR,2024-11-19,4900.0,USD,Credit Card,Threat democratic standard major business.
INV-001032,11,Blair PLC,66,Stephanie Salazar,2,Marketing,2024-05-10,51.13,USD,Wire,Attack and loss finally laugh full.
INV-001033,8,"Henderson, Ramirez and Lewis",17,Zachary Ferrell,3,Finance,2024-01-16,8986.74,USD,ACH,Little result paper seven measure leave.
INV-001034,6,"Gardner, Robinson and Lawrence",56,Diana May,4,Marketing,2024-10-09,3492.05,USD,Wire,Project chance road become person perhaps hold.
INV-001035,12,Dudley Group,22,Angela Lopez,6,Finance,2024-05-23,4000.0,USD,Check,Fund animal provide kitchen everyone because.
INV-001036,29,"Ross, Robinson and Bright",55,Sarah Moore,5,Sales,2024-05-19,4243.14,USD,Wire,Religious occur someone religious.
INV-001037,41,Ryan PLC,38,Jason Powell,7,Operations,2024-08-18,2600.0,USD,Wire,Population popular be western my serious whatever.
INV-001038,26,Wilkerson-Day,32,John Daniel,2,Operations,2024-04-02,309.1,USD,Wire,Country live to build view conference affect.
INV-001039,24,Morales-Jones,60,April Frost,7,Sales,2024-06-09,66.11,USD,ACH,Early relationship thought know southern.
INV-001040,36,Rodriguez-Graham,36,David Douglas Jr.,5,Legal,2024-05-25,671.69,USD,Credit Card,Fly open man value future Congress agency month.
INV-001041,37,Smith-Bowen,26,Sarah Moore,1,Legal,2024-08-03,8927.71,USD,Check,Either boy between collection century eight.
INV-001042,32,Carlson-Cruz,50,Kelly Donovan,5,Engineering,2024-05-20,900.0,USD,Wire,Child weight question arrive.
INV-001043,2,Doyle Ltd,52,Shannon Jones,5,HR,2024-10-21,6440.23,USD,Credit Card,Consider require fear better central throw.
INV-001044,22,"Watts, Robinson and Nguyen",39,Daniel Baker,3,Legal,2024-02-05,6451.31,USD,Wire,Heart still building dark sell.
INV-001045,26,Wilkerson-Day,64,Mary Marshall,1,Legal,2024-06-09,1600.0,USD,Wire,Door meet mean we especially five network assume.
INV-001046,40,"Romero, Gonzalez and Brooks",93,Marc Moore,2,Marketing,2024-01-06,5000.0,USD,Credit Card,Imagine do though.
INV-001047,13,Arnold Ltd,7,Paul Jones,7,Engineering,2024-07-07,83.72,USD,Credit Card,Never only big several prepare.
INV-001048,4,Davis and Sons,49,Zachary Ferrell,6,Marketing,2024-02-08,9471.98,USD,ACH,Fight image base player.
INV-001049,38,"Baker, Mason and White",53,Dustin Jordan,4,Operations,2024-03-05,3000.0,USD,Credit Card,Situation central music collection early.
INV-001050,34,Frazier Inc,99,Christopher Rubio,4,Marketing,2024-10-22,5280.61,USD,Credit Card,Which new among spend which per.
INV-001051,17,James Group,27,David Alvarez,1,Engineering,2024-01-14,7664.36,USD,Check,A value lot our.
INV-001052,4,Davis and Sons,14,Christina Walters,2,Legal,2024-12-09,2132.63,USD,Wire,Yourself successful defense subject example claim.
INV-001053,49,Hickman Ltd,17,Steve Sanchez,3,Finance,2024-12-28,9444.37,USD,Check,None feel house but cause news evidence.
INV-001054,40,"Romero, Gonzalez and Brooks",40,Michelle Harmon,6,Engineering,2024-07-23,5139.51,USD,ACH,Decision measure soon this war play.
INV-001055,30,"Snyder, Campos and Callahan",4,Richard Rodriguez,6,HR,2024-02-26,8763.2,USD,Check,Event production focus decision where foreign trial.
INV-001056,23,Perez Inc,56,Diana May,3,Engineering,2024-01-27,2663.13,USD,Check,Position ability live top.
INV-001057,18,"Flowers, Martin and Kelly",38,Amy Silva,4,Marketing,2024-01-26,3704.11,USD,Wire,Including time reflect several.
INV-001058,34,Frazier Inc,15,Steve Sanchez,1,Engineering,2024-09-22,6078.41,USD,Credit Card,Ball theory prepare much throughout staff knowledge.
INV-001059,37,Smith-Bowen,90,David Douglas Jr.,4,Finance,2024-02-03,2669.12,USD,Check,Good spend still group.
INV-001060,7,Blake and Sons,45,Dustin Jordan,3,Operations,2024-12-20,2206.68,USD,Wire,Stuff speech worker by.
INV-001061,47,Anderson Group,40,David Alvarez,2,Marketing,2024-04-04,41.04,USD,Wire,View know develop after exactly TV.
INV-001062,44,Allen-Allen,86,Richard Rodriguez,4,Sales,2024-04-05,703.85,USD,Credit Card,Course staff personal space determine woman.
INV-001063,12,Dudley Group,61,Helen Jones,1,Finance,2024-02-09,67.26,USD,ACH,Already manage region paper according worker.
INV-001064,31,Burton Ltd,68,Garrett Lin,2,Legal,2024-01-09,1102.77,USD,ACH,Book everyone matter color create school.
INV-001065,50,"Harris, Collins and Carney",45,Jeffrey Chandler,3,Operations,2024-06-04,948.16,USD,Check,North assume campaign assume employee now direction mission.
INV-001066,17,James Group,67,Stephanie Manning,6,Legal,2024-01-07,3649.25,USD,Check,Court question yeah realize mouth.
INV-001067,8,"Henderson, Ramirez and Lewis",85,James Brown,3,Finance,2024-09-22,4900.0,USD,Credit Card,Quite third ability interview pull.
INV-001068,16,Galloway-Wyatt,25,Jessica Smith,6,Engineering,2024-12-22,5780.07,USD,Wire,Take follow such.
INV-001069,41,Ryan PLC,87,John Whitehead,3,Finance,2024-08-18,6791.23,USD,Check,Ever quite level guess service this.
INV-001070,18,"Flowers, Martin and Kelly",16,Marc Moore,7,Finance,2024-01-22,3100.14,USD,Wire,Another truth mother first hot.
INV-001071,19,"Adams, Zuniga and Wong",20,William Herrera,3,HR,2024-01-05,1110.8,USD,ACH,Bank occur agent scene within interest.
INV-001072,20,"Reid, Ferguson and Sanchez",76,Amber Kidd,1,Finance,2024-02-03,300.0,USD,Wire,True culture forget as.
INV-001073,1,"Rodriguez, Figueroa and Sanchez",65,Jose Schultz,7,HR,2024-12-04,800.0,USD,ACH,Benefit lose space or phone free economy blue.
INV-001074,6,"Gardner, Robinson and Lawrence",11,Christopher Bass,2,Engineering,2024-03-14,7134.84,USD,Check,When strategy start mind door.
INV-001075,23,Perez Inc,13,Paul Jones,3,HR,2024-12-13,2494.8,USD,Wire,Simply people shake personal.
INV-001076,12,Dudley Group,99,Sarah Moore,3,Marketing,2024-12-13,5643.44,USD,Check,By window true help three really site artist.
INV-001077,36,Rodriguez-Graham,56,Connor West,2,HR,2024-01-28,2003.24,USD,Check,Area particularly it big argue appear.
INV-001078,45,"Arroyo, Miller and Tucker",54,Rebecca Valencia,4,Engineering,2024-12-16,3139.47,USD,Credit Card,I pay in ten skin perhaps.
INV-001079,50,"Harris, Collins and Carney",66,Deborah Figueroa,2,HR,2024-03-12,4214.98,USD,Wire,Himself somebody they people fund visit situation.
INV-001080,4,Davis and Sons,98,William Herrera,4,Legal,2024-07-20,7555.8,USD,Credit Card,Military onto blue activity require or subject.
INV-001081,6,"Gardner, Robinson and Lawrence",73,Shannon Walker,6,Sales,2024-11-28,556.38,USD,Credit Card,Call meeting green loss per control case.
INV-001082,8,"Henderson, Ramirez and Lewis",67,James Brown,5,Operations,2024-12-11,7407.32,USD,Check,Art find job.
INV-001083,9,Garcia-James,93,Jessica Holmes,7,Finance,2024-12-11,2243.2,USD,ACH,Find those simply challenge final garden.
INV-001084,8,"Henderson, Ramirez and Lewis",61,Mark Perez,7,HR,2024-03-19,600.0,USD,Check,Wife military price certain down standard.
INV-001085,26,Wilkerson-Day,31,Jeffrey Chandler,3,Legal,2024-03-03,565.98,USD,Check,Teach instead crime customer training size game.
INV-001086,43,Rodriguez LLC,31,Whitney Peters,5,Operations,2024-08-09,800.0,USD,ACH,Reason word outside former official white pattern.
INV-001087,31,Burton Ltd,86,Daniel Baker,4,Finance,2024-05-28,4809.86,USD,Credit Card,Forget bit then treat many turn.
INV-001088,30,"Snyder, Campos and Callahan",50,Danny Morgan,5,Sales,2024-08-05,4174.8,USD,Credit Card,Really level defense lose shoulder.
INV-001089,42,George Group,60,Patricia Rodriguez,4,Sales,2024-12-02,4500.0,USD,Credit Card,Southern heavy hundred step according act.
INV-001090,11,Blair PLC,66,Brent Jordan,2,Operations,2024-09-14,3583.9,USD,ACH,Air boy fact create one she.
INV-001091,23,Perez Inc,36,Stephanie Salazar,6,Sales,2024-10-15,6562.77,USD,Check,Wish current exist.
INV-001092,5,"Guzman, Hoffman and Baldwin",24,Michelle Harmon,6,HR,2024-11-26,9162.44,USD,Wire,Those responsibility fund never condition.
INV-001093,9,Garcia-James,52,Brent Jordan,1,Engineering,2024-10-28,6980.71,USD,ACH,Compare energy big.
INV-001094,15,Williams and Sons,30,Kathy Rivas,7,Operations,2024-02-24,974.44,USD,ACH,Her skin book very.
INV-001095,7,Blake and Sons,9,Richard Aguirre,5,Sales,2024-03-30,8998.95,USD,Credit Card,Lay hard head commercial money.
INV-001096,3,"Mcclain, Miller and Henderson",4,Brittney Phillips,3,Engineering,2024-02-07,8469.55,USD,Check,Think there assume certain under some court her.
INV-001097,25,"Walter, Edwards and Rios",57,Robert Potter,3,Marketing,2024-11-22,1340.83,USD,ACH,Fish involve player TV several onto.
INV-001098,48,"Martin, Rose and Obrien",81,Jose Schultz,1,Marketing,2024-09-27,1629.27,USD,Credit Card,Family chance easy picture evidence call meet.
INV-001099,9,Garcia-James,44,Lauren Daniels,6,Operations,2024-07-03,8933.98,USD,Check,Though decide bank likely professional ask meet seem.
INV-001100,13,Arnold Ltd,72,Carol Tucker,7,Engineering,2024-10-19,8325.71,USD,Check,Hear million condition Republican moment low what.
INV-001101,28,"Hoffman, Baker and Richards",64,Lisa Barnes,1,HR,2024-02-06,2600.0,USD,Wire,Environmental husband TV once already detail data.
INV-001102,2,Doyle Ltd,9,Jordan Henderson,3,Engineering,2024-05-28,2247.97,USD,ACH,How fill thousand number very.
INV-001103,34,Frazier Inc,15,Helen Jones,4,Sales,2024-09-13,9318.77,USD,Credit Card,Effort be seem far million discover.
INV-001104,3,"Mcclain, Miller and Henderson",27,Larry Dixon,7,Operations,2024-05-13,3387.07,USD,Wire,Let perform international.
INV-001105,49,Hickman Ltd,90,Stephanie Salazar,7,Engineering,2024-02-01,4700.0,USD,Wire,It happen marriage event agent kid enter.
INV-001106,5,"Guzman, Hoffman and Baldwin",62,Tracy House,3,Operations,2024-11-02,9499.58,USD,Credit Card,Grow bar successful mention.
INV-001107,7,Blake and Sons,30,Crystal Robinson,1,Engineering,2024-09-16,365.64,USD,ACH,Skill unit better author.
INV-001108,35,"Dyer, Potter and Mack",7,Stephen Mckee,7,Finance,2024-07-13,6085.31,USD,ACH,National free push.
INV-001109,28,"Hoffman, Baker and Richards",48,Anna Henderson,2,Sales,2024-10-08,7016.36,USD,Check,Few spring raise ever relationship.
INV-001110,4,Davis and Sons,69,April Frost,1,Legal,2024-02-17,2389.32,USD,Credit Card,Your sell science treatment.
INV-001111,47,Anderson Group,41,John Whitehead,5,Operations,2024-01-13,2506.72,USD,ACH,Show example get.
INV-001112,19,"Adams, Zuniga and Wong",70,Angela Lopez,4,Operations,2024-07-22,500.0,USD,Wire,Watch state serious activity pressure writer.
INV-001113,15,Williams and Sons,84,Mike Allen,5,Sales,2024-06-03,4440.98,USD,Wire,Tend dinner rich decide.
INV-001114,45,"Arroyo, Miller and Tucker",36,Victoria Garcia,2,Marketing,2024-01-27,5418.78,USD,ACH,Middle skill serious reveal left.
INV-001115,20,"Reid, Ferguson and Sanchez",5,Kelly Donovan,6,Finance,2024-04-17,7421.67,USD,Check,Fine could show recently.
INV-001116,8,"Henderson, Ramirez and Lewis",11,Richard Aguirre,3,Legal,2024-01-18,222.68,USD,Check,Just table air catch them.
